ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory,Absolute_Url
Underarm Roll On Deodorant For Women - Powder Dry,Rexona,145.00,108.00,https://www.bigbasket.com/media/uploads/p/l/40063880_3-rexona-underarm-roll-on-deodorant-for-women-powder-dry.jpg,50 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/40063880/rexona-underarm-roll-on-deodorant-for-women-powder-dry-50-ml/
Underarm Roll-On Deodorant For Women - Powder Dry,Rexona,290.00,187.21,https://www.bigbasket.com/media/uploads/p/l/1220333_1-rexona-underarm-roll-on-deodorant-for-women-powder-dry.jpg,2x50 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/1220333/rexona-underarm-roll-on-deodorant-for-women-powder-dry-2x50-ml/
Gentle Baby Wipes - (SSC) IND Offer,Himalaya,350.00,255.50,https://www.bigbasket.com/media/uploads/p/l/40151023_1-himalaya-gentle-baby-wipes-ssc-ind-offer.jpg,72 pcs,Baby Care,Baby Wipes,https://www.bigbasket.com/pd/40151023/himalaya-gentle-baby-wipes-ssc-ind-offer-72-pcs/
Underarm Roll On Deodorant For Women - Aloe Vera,Rexona,145.00,108.00,https://www.bigbasket.com/media/uploads/p/l/40063881_5-rexona-underarm-roll-on-deodorant-for-women-aloe-vera.jpg,50 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/40063881/rexona-underarm-roll-on-deodorant-for-women-aloe-vera-50-ml/
Underarm Roll-On Deodorant For Women - Aloe Vera,Rexona,290.00,187.21,https://www.bigbasket.com/media/uploads/p/l/1220334_1-rexona-underarm-roll-on-deodorant-for-women-aloe-vera.jpg,2x50 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/1220334/rexona-underarm-roll-on-deodorant-for-women-aloe-vera-2x50-ml/
3 Minute Breakfast - Poha,MTR,27.00,20.25,https://www.bigbasket.com/media/uploads/p/l/40017640_8-mtr-3-minute-breakfast-poha.jpg,60 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/40017640/mtr-3-minute-breakfast-poha-60-g-pouch/
3 Minute Breakfast - Poha,MTR,65.00,65.00,https://www.bigbasket.com/media/uploads/p/l/40105357_6-mtr-3-minute-breakfast-poha.jpg,80 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/40105357/mtr-3-minute-breakfast-poha-80-g/
Rajma/Capparadavare - Kashmiri,BB Royal,40.00,26.00,https://www.bigbasket.com/media/uploads/p/l/10000563_14-bb-royal-rajma-kashmiri.jpg,200 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/10000563/bb-royal-rajma-kashmiri-200-g-pouch/
Rajma/Capparadavare - Kashmiri,BB Royal,90.00,61.00,https://www.bigbasket.com/media/uploads/p/l/10000476_14-bb-royal-rajma-kashmiri.jpg,500 g,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/10000476/bb-royal-rajma-kashmiri-500-g-pouch/
Rajma/Capparadavare - Kashmiri,BB Royal,180.00,119.00,https://www.bigbasket.com/media/uploads/p/l/70001287_8-bb-royal-rajma-kashmiri.jpg,1 kg,"Foodgrains, Oil & Masala",Urad & Other Dals,https://www.bigbasket.com/pd/70001287/bb-royal-rajma-kashmiri-1-kg-pouch/
Ragi Flour/Ragi Hittu,Super Saver,90.00,39.00,https://www.bigbasket.com/media/uploads/p/l/40159970_1-super-saver-ragi-flour.jpg,1 kg,"Foodgrains, Oil & Masala",Rice & Other Flours,https://www.bigbasket.com/pd/40159970/super-saver-ragi-flour-1-kg/
Ragi Flour/Ragi Hittu,Super Saver,45.00,21.00,https://www.bigbasket.com/media/uploads/p/l/40159971_1-super-saver-ragi-flour.jpg,500 g,"Foodgrains, Oil & Masala",Rice & Other Flours,https://www.bigbasket.com/pd/40159971/super-saver-ragi-flour-500-g/
Bb Royal Almond Californian 100Gm + Cashew Whole 100Gm + Indian Raisins 100Gm,bb Combo,410.00,268.00,https://www.bigbasket.com/media/uploads/p/l/1200462_2-bb-combo-bb-royal-almond-californian-100gm-cashew-whole-100gm-indian-raisins-100gm.jpg,Combo,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/1200462/bb-combo-bb-royal-almond-californian-100gm-cashew-whole-100gm-indian-raisins-100gm-combo/
Chicken Mince - Antibiotic Residue Free,Fresho,332.00,239.00,https://www.bigbasket.com/media/uploads/p/l/10000906_9-fresho-chicken-mince-antibiotic-residue-free.jpg,500 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10000906/fresho-chicken-mince-antibiotic-residue-free-500-g/
"Chicken - Mince, Antibiotic Residue-Free",Fresho,182.00,131.00,https://www.bigbasket.com/media/uploads/p/l/10000907_9-fresho-chicken-mince-antibiotic-residue-free.jpg,250 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10000907/fresho-chicken-mince-antibiotic-residue-free-250-g/
Chicken - Mince,Fresho,610.00,439.00,https://www.bigbasket.com/media/uploads/p/l/10001004_5-fresho-chicken-mince-antibiotic-residue-free-growth-hormone-free.jpg,1 Kg,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10001004/fresho-chicken-mince-antibiotic-residue-free-growth-hormone-free-1-kg/
Mustard/Sasive/Rai - Small,BB Popular,30.00,19.00,https://www.bigbasket.com/media/uploads/p/l/40085062_10-bb-popular-mustardrai-small.jpg,100 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40085062/bb-popular-mustardrai-small-100-g/
Mustard/Sasive/Rai - Small,BB Popular,60.00,37.00,https://www.bigbasket.com/media/uploads/p/l/40085063_5-bb-popular-mustardrai-small.jpg,200 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40085063/bb-popular-mustardrai-small-200-g/
"Deodorant For Women - Garden Mystique, Spicy & Woody, Skin Friendly",Engage,225.00,135.00,https://www.bigbasket.com/media/uploads/p/l/40220346_4-engage-deodorant-for-women-garden-mystique-spicy-woody-skin-friendly.jpg,150 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/40220346/engage-deodorant-for-women-garden-mystique-spicy-woody-skin-friendly-150-ml/
"Deodorant For Women - Garden Mystique, Spicy & Woody, Skin Friendly",Engage,450.00,202.50,https://www.bigbasket.com/media/uploads/p/l/1220355_1-engage-deodorant-for-women-garden-mystique-spicy-woody-skin-friendly.jpg,2x150 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/1220355/engage-deodorant-for-women-garden-mystique-spicy-woody-skin-friendly-2x150-ml/
Cold Extracted Juice - Sugarcane,Raw Pressery,320.00,320.00,https://www.bigbasket.com/media/uploads/p/l/1205769_4-raw-pressery-cold-extracted-juice-sugarcane.jpg,4x250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1205769/raw-pressery-cold-extracted-juice-sugarcane-4x250-ml/
Cold Extracted Juice - Sugarcane,Raw Pressery,220.00,128.00,https://www.bigbasket.com/media/uploads/p/l/40086191_6-raw-pressery-cold-extracted-juice-sugarcane.jpg,1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/40086191/raw-pressery-cold-extracted-juice-sugarcane-1-l/
Cold Extracted Juice - Sugarcane,Raw Pressery,80.00,80.00,https://www.bigbasket.com/media/uploads/p/l/40082896_5-raw-pressery-cold-extracted-juice-sugarcane.jpg,250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/40082896/raw-pressery-cold-extracted-juice-sugarcane-250-ml/
"Cold Extracted Juice - Basics, Sugarcane",Raw Pressery,240.00,240.00,https://www.bigbasket.com/media/uploads/p/l/1213844_1-raw-pressery-cold-extracted-juice-basics-sugarcane.jpg,3x250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1213844/raw-pressery-cold-extracted-juice-basics-sugarcane-3x250-ml/
"Cold Extracted Juice - Basics, Sugarcane",Raw Pressery,400.00,400.00,https://www.bigbasket.com/media/uploads/p/l/1213845_1-raw-pressery-cold-extracted-juice-basics-sugarcane.jpg,5x250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1213845/raw-pressery-cold-extracted-juice-basics-sugarcane-5x250-ml/
Cold Extracted Juice - Sugarcane,Raw Pressery,160.00,128.00,https://www.bigbasket.com/media/uploads/p/l/1215126_2-raw-pressery-cold-extracted-juice-sugarcane.jpg,2x250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1215126/raw-pressery-cold-extracted-juice-sugarcane-2x250-ml/
"Cold Extracted Juice - Basics, Sugarcane",Raw Pressery,660.00,384.00,https://www.bigbasket.com/media/uploads/p/l/1213854_1-raw-pressery-cold-extracted-juice-basics-sugarcane.jpg,3x1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1213854/raw-pressery-cold-extracted-juice-basics-sugarcane-3x1-l/
Cold Extracted Juice - Sugarcane,Raw Pressery,440.00,212.00,https://www.bigbasket.com/media/uploads/p/l/1207413_7-raw-pressery-cold-extracted-juice-sugarcane.jpg,2x1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1207413/raw-pressery-cold-extracted-juice-sugarcane-2x1-l/
"Rohu Fish Large - Curry Cut/Bengali Cut With Head & Tail, Preservative Free",Fresho,346.00,249.00,https://www.bigbasket.com/media/uploads/p/l/20000963_3-fresho-rohu-fish-large-curry-cutbengali-cut-preservative-free.jpg,500 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/20000963/fresho-rohu-fish-large-curry-cutbengali-cut-preservative-free-500-g/
"Rohu Fish - Large, Curry Cut/Bengali Cut With Head & Tail, Preservative Free, 12-16 pcs",Fresho,583.00,419.00,https://www.bigbasket.com/media/uploads/p/l/10000756_34-fresho-rohu-fish-large-curry-cutbengali-cut-preservative-free-12-15-pcs.jpg,1 kg,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/10000756/fresho-rohu-fish-large-curry-cutbengali-cut-preservative-free-12-15-pcs-1-kg/
"Rohu Cut Pieces - Preservative Free, 4-6 pcs",Fresho,193.00,139.00,https://www.bigbasket.com/media/uploads/p/l/40048847_1-fresho-rohu-cut-pieces-preservative-free-4-6-pcs.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40048847/fresho-rohu-cut-pieces-preservative-free-4-6-pcs-250-g/
Extra Light Olive Oil,Del Monte,1750.00,770.00,https://www.bigbasket.com/media/uploads/p/l/40041186_11-del-monte-extra-light-olive-oil.jpg,1 L,Gourmet & World Food,"Pure, Pomace Olive Oil",https://www.bigbasket.com/pd/40041186/del-monte-extra-light-olive-oil-1-l-plastic-bottle/
Extra Light Olive Oil,Del Monte,2400.00,1200.00,https://www.bigbasket.com/media/uploads/p/l/40041187_7-del-monte-extra-light-olive-oil.jpg,2 L,Gourmet & World Food,"Pure, Pomace Olive Oil",https://www.bigbasket.com/pd/40041187/del-monte-extra-light-olive-oil-2-l-plastic-bottle/
Extra Light Olive Oil,Del Monte,5600.00,2968.00,https://www.bigbasket.com/media/uploads/p/l/40041188_5-del-monte-extra-light-olive-oil.jpg,5 L,Gourmet & World Food,"Pure, Pomace Olive Oil",https://www.bigbasket.com/pd/40041188/del-monte-extra-light-olive-oil-5-l-plastic-bottle/
"Chicken - Liver, Antibiotic Residue-Free,18 To 24 pcs",Fresho,193.00,139.00,https://www.bigbasket.com/media/uploads/p/l/10001009_4-fresho-chicken-liver-antibiotic-residue-free.jpg,1 kg,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10001009/fresho-chicken-liver-antibiotic-residue-free-1-kg/
"Chicken Liver - Antibiotic Residue-Free, 15 To 20 pcs",Fresho,109.00,79.00,https://www.bigbasket.com/media/uploads/p/l/10000916_11-fresho-chicken-liver-antibiotic-residue-free.jpg,500 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10000916/fresho-chicken-liver-antibiotic-residue-free-500-g/
Click N Seal Square Microwaveable Plastic Container - L5946-VL,Princeware,360.00,179.00,https://www.bigbasket.com/media/uploads/p/l/40004674_1-princeware-click-n-seal-square-microwaveable-plastic-container-l5946-vl.jpg,1.395 L,"Kitchen, Garden & Pets",Containers Sets,https://www.bigbasket.com/pd/40004674/princeware-click-n-seal-square-microwaveable-plastic-container-l5946-vl-1395-l/
Click N Seal Square Microwaveable Plastic Container - L5941-VL,Princeware,133.00,79.00,https://www.bigbasket.com/media/uploads/p/l/40004669_1-princeware-click-n-seal-square-microwaveable-plastic-container-l5941-vl.jpg,260 ml,"Kitchen, Garden & Pets",Containers Sets,https://www.bigbasket.com/pd/40004669/princeware-click-n-seal-square-microwaveable-plastic-container-l5941-vl-260-ml/
"Super Light Gel Moisturiser – With Hyaluronic Acid & Vitamin E, For Glowing Skin",Ponds,100.00,85.00,https://www.bigbasket.com/media/uploads/p/l/40176377_7-ponds-super-light-gel-moisturiser-with-hyaluronic-acid-vitamin-e-for-glowing-skin.jpg,50 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40176377/ponds-super-light-gel-moisturiser-with-hyaluronic-acid-vitamin-e-for-glowing-skin-73-g/
"Super Light Gel Moisturiser – With Hyaluronic Acid & Vitamin E, For Glowing Skin",Ponds,309.00,216.30,https://www.bigbasket.com/media/uploads/p/l/40176378_7-ponds-super-light-gel-moisturiser-with-hyaluronic-acid-vitamin-e-for-glowing-skin.jpg,100 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40176378/ponds-super-light-gel-moisturiser-with-hyaluronic-acid-vitamin-e-for-glowing-skin-147-g/
"Vedshakti Ayurvedic Toothpaste - With Neem, Clove, Amla, Tulsi & Honey",Colgate,64.00,61.00,https://www.bigbasket.com/media/uploads/p/l/40113617_18-colgate-toothpaste-swarna-vedshakti.jpg,100 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/40113617/colgate-toothpaste-swarna-vedshakti-100-g/
"Vedshakti Ayurvedic Toothpaste - With Neem, Clove, Amla, Tulsi & Honey",Colgate,114.00,99.00,https://www.bigbasket.com/media/uploads/p/l/40113618_18-colgate-toothpaste-swarna-vedshakti.jpg,200 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/40113618/colgate-toothpaste-swarna-vedshakti-200-g/
Toothpaste - Swarna Vedshakti Natural,Colgate,228.00,188.10,https://www.bigbasket.com/media/uploads/p/l/1205007_3-colgate-toothpaste-swarna-vedshakti-natural.jpg,2x200 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/1205007/colgate-toothpaste-swarna-vedshakti-natural-2x200-g/
Toothpaste - Swarna Vedshakti Natural,Colgate,456.00,336.60,https://www.bigbasket.com/media/uploads/p/l/1205039_3-colgate-toothpaste-swarna-vedshakti-natural.jpg,4x200 g,Beauty & Hygiene,Toothpaste,https://www.bigbasket.com/pd/1205039/colgate-toothpaste-swarna-vedshakti-natural-4x200-g/
Anti-Hair Fall Shampoo - with Bhringaraja,Himalaya,540.00,343.00,https://www.bigbasket.com/media/uploads/p/l/40013465_6-himalaya-anti-hair-fall-shampoo.jpg,700 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40013465/himalaya-anti-hair-fall-shampoo-700-ml/
Anti-Hair Fall Shampoo,Himalaya,255.00,191.00,https://www.bigbasket.com/media/uploads/p/l/40000391_10-himalaya-anti-hair-fall-shampoo.jpg,400 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/40000391/himalaya-anti-hair-fall-shampoo-400-ml/
Anti-Hair Fall Shampoo,Himalaya,145.00,113.00,https://www.bigbasket.com/media/uploads/p/l/100285361_2-himalaya-anti-hair-fall-shampoo.jpg,200 ml,Beauty & Hygiene,Shampoo & Conditioner,https://www.bigbasket.com/pd/100285361/himalaya-anti-hair-fall-shampoo-200-ml/
Roll On Deodorant - Whitening Sensitive,Nivea,199.00,159.20,https://www.bigbasket.com/media/uploads/p/l/40196809_2-nivea-roll-on-deodorant-whitening-sensitive.jpg,50 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/40196809/nivea-roll-on-deodorant-whitening-sensitive-50-ml/
Deodorant Whitening Sensitive Roll On,Nivea,398.00,293.92,https://www.bigbasket.com/media/uploads/p/l/1213548_3-nivea-deodorant-whitening-sensitive-roll-on.jpg,2x50 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/1213548/nivea-deodorant-whitening-sensitive-roll-on-2x50-ml/
"Deodorant Roll On - For Women, Whitening Sensitive, 48H Protection, 0% Alcohol",Nivea,99.00,94.05,https://www.bigbasket.com/media/uploads/p/l/40243494_1-nivea-deodorant-roll-on-for-women-whitening-sensitive-48h-protection-0-alcohol.jpg,25 ml,Beauty & Hygiene,Women's Deodorants,https://www.bigbasket.com/pd/40243494/nivea-deodorant-roll-on-for-women-whitening-sensitive-48h-protection-0-alcohol-25-ml/
"Surgical Face Mask 3-Layer- Disposable, Anti-Dust & Anti-Pollution, With Earloop",Octus,990.00,450.80,https://www.bigbasket.com/media/uploads/p/l/1210023_1-octus-surgical-face-mask-3-layer-disposable-anti-dust-anti-pollution-with-earloop.jpg,10x10 pcs,Beauty & Hygiene,Face Masks & Safety Gears,https://www.bigbasket.com/pd/1210023/octus-surgical-face-mask-3-layer-disposable-anti-dust-anti-pollution-with-earloop-10x10-pcs/
"Surgical Face Mask 3-Layer- Disposable, Anti-Dust & Anti-Pollution, With Earloop",Octus,495.00,225.40,https://www.bigbasket.com/media/uploads/p/l/1210022_1-octus-surgical-face-mask-3-layer-disposable-anti-dust-anti-pollution-with-earloop.jpg,5x10 pcs,Beauty & Hygiene,Face Masks & Safety Gears,https://www.bigbasket.com/pd/1210022/octus-surgical-face-mask-3-layer-disposable-anti-dust-anti-pollution-with-earloop-5x10-pcs/
"Face Mask 3-Layer Surgical - Disposable, Anti-Dust & Anti-Pollution, With Earloop",Octus,99.00,49.00,https://www.bigbasket.com/media/uploads/p/l/40194935_1-octus-face-mask-3-layer-surgical-disposable-anti-dust-anti-pollution-with-earloop.jpg,13 x 13 cm,Beauty & Hygiene,Face Masks & Safety Gears,https://www.bigbasket.com/pd/40194935/octus-face-mask-3-layer-surgical-disposable-anti-dust-anti-pollution-with-earloop-13-x-13-cm/
"Dark Fantasy Belgian Chocolate Shake - Rich In Calcium & Protein, Thick, Creamy",Sunfeast,120.00,80.58,https://www.bigbasket.com/media/uploads/p/l/1213744_1-sunfeast-chocolate-shake-with-real-belgian-chocolate.jpg,3x180 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1213744/sunfeast-chocolate-shake-with-real-belgian-chocolate-3x180-ml/
"Dark Fantasy Chocolate Milkshake - With Real Belgian Chocolate, Thick & Creamy",Sunfeast,40.00,34.00,https://www.bigbasket.com/media/uploads/p/l/40211835_3-sunfeast-chocolate-shake-with-real-belgian-chocolate.jpg,180 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/40211835/sunfeast-chocolate-shake-with-real-belgian-chocolate-180-ml-bottle/
"Poha/Avalakki/Aval/Chivda Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Popular,80.00,49.00,https://www.bigbasket.com/media/uploads/p/l/30005422_8-bb-popular-pohaavalakkiavalchivda-thick.jpg,1 kg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/30005422/bb-popular-pohaavalakkiavalchivda-thick-1-kg-pouch/
"Poha/Avalakki/Aval/Chivda Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Popular,40.00,30.00,https://www.bigbasket.com/media/uploads/p/l/30010358_4-bb-popular-pohaavalakkiavalchivda-thick.jpg,500 g,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura",https://www.bigbasket.com/pd/30010358/bb-popular-pohaavalakkiavalchivda-thick-500-g-pouch/
Chicken Breast - Boneless 500 g + Chicken Seekh Kabab Nawabi 500 g,Fresho,760.00,491.00,https://www.bigbasket.com/media/uploads/p/l/1221189_1-fresho-chicken-breast-boneless-500-g-chicken-seekh-kabab-nawabi-500-g.jpg,Combo,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/1221189/fresho-chicken-breast-boneless-500-g-chicken-seekh-kabab-nawabi-500-g-combo/
Kalonji/Mangraila,BB Royal,40.00,20.00,https://www.bigbasket.com/media/uploads/p/l/30000288_6-bb-royal-kalonjimangraila.jpg,50 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/30000288/bb-royal-kalonjimangraila-50-g/
Kalonji/Mangraila,BB Royal,80.00,40.00,https://www.bigbasket.com/media/uploads/p/l/40053906_4-bb-royal-kalonjimangraila.jpg,100 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40053906/bb-royal-kalonjimangraila-100-g/
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",Cavins,120.00,80.64,https://www.bigbasket.com/media/uploads/p/l/1207041_5-cavins-milkshake-chocolate.jpg,3x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207041/cavins-milkshake-chocolate-3x200-ml/
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,40.00,28.00,https://www.bigbasket.com/media/uploads/p/l/30007714_8-cavins-milkshake-chocolate.jpg,200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/30007714/cavins-milkshake-chocolate-200-ml-tetra-pack/
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Immunity Booster",Cavins,240.00,168.00,https://www.bigbasket.com/media/uploads/p/l/1207118_4-cavins-milkshake-chocolate.jpg,6x200 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1207118/cavins-milkshake-chocolate-6x200-ml/
